timestamp,proceso,mensaje,log_category,run_name
2026-09-07 04:21:50.940,spid23s,Database 'model_msdb' running the upgrade step from version 935 to version 936.,INFO,carga4
2026-09-07 04:21:50.960,spid23s,Database 'model_msdb' running the upgrade step from version 936 to version 937.,INFO,carga4
2026-09-07 04:21:50.980,spid23s,Database 'model_msdb' running the upgrade step from version 937 to version 938.,INFO,carga4
2026-09-07 04:21:51.010,spid23s,Database 'model_msdb' running the upgrade step from version 938 to version 939.,INFO,carga4
2026-09-07 04:21:51.030,spid23s,Database 'model_msdb' running the upgrade step from version 939 to version 940.,INFO,carga4
2026-09-07 04:21:51.060,spid23s,Database 'model_msdb' running the upgrade step from version 940 to version 941.,INFO,carga4
2026-09-07 04:21:51.080,spid23s,Database 'model_msdb' running the upgrade step from version 941 to version 942.,INFO,carga4
2026-09-07 04:21:51.100,spid23s,Database 'model_msdb' running the upgrade step from version 942 to version 943.,INFO,carga4
2026-09-07 04:21:51.160,spid23s,Database 'model_msdb' running the upgrade step from version 943 to version 944.,INFO,carga4
2026-09-07 04:21:51.190,spid23s,Database 'model_msdb' running the upgrade step from version 944 to version 945.,INFO,carga4
2026-09-07 04:21:51.240,spid23s,Database 'model_msdb' running the upgrade step from version 945 to version 946.,INFO,carga4
2026-09-07 04:21:51.270,spid23s,Database 'model_msdb' running the upgrade step from version 946 to version 947.,INFO,carga4
2026-09-07 04:21:51.290,spid23s,Database 'model_msdb' running the upgrade step from version 947 to version 948.,INFO,carga4
2026-09-07 04:21:51.320,spid23s,Database 'model_msdb' running the upgrade step from version 948 to version 949.,INFO,carga4
2026-09-07 04:21:51.350,spid23s,Database 'model_msdb' running the upgrade step from version 949 to version 950.,INFO,carga4
2026-09-07 04:21:51.380,spid23s,Database 'model_msdb' running the upgrade step from version 950 to version 951.,INFO,carga4
2026-09-07 04:21:51.430,spid23s,Database 'model_msdb' running the upgrade step from version 951 to version 952.,INFO,carga4
2026-09-07 04:21:51.470,spid23s,Database 'model_msdb' running the upgrade step from version 952 to version 953.,INFO,carga4
2026-09-07 04:21:51.510,spid23s,Database 'model_msdb' running the upgrade step from version 953 to version 954.,INFO,carga4
2026-09-07 04:21:51.560,spid23s,Database 'model_msdb' running the upgrade step from version 954 to version 955.,INFO,carga4
2026-09-07 04:21:51.580,spid23s,Database 'model_msdb' running the upgrade step from version 955 to version 956.,INFO,carga4
2026-09-07 04:21:51.750,spid23s,Database 'model_msdb' running the upgrade step from version 956 to version 957.,INFO,carga4
2026-09-07 04:21:52.030,spid23s,Resource governor reconfiguration succeeded.,CONFIGURATION,carga4
2026-09-07 04:21:52.030,spid23s,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,STARTUP,carga4
2026-09-07 04:21:52.030,spid41s,Attribute synchronization initialized,INFO,carga4
2026-09-07 04:21:52.040,spid41s,Attribute synchronization manager initialized,INFO,carga4
2026-09-07 04:21:52.040,spid23s,SQL Server Audit has started the audits. This is an informational message. No user action is required.,STARTUP,carga4
2026-09-07 04:21:52.210,spid23s,"SQL Trace ID 1 was started by login ""sa"".",STARTUP,carga4
2026-09-07 04:21:52.250,spid23s,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:21:52.310,spid26s,Clearing tempdb database.,INFO,carga4
2026-09-07 04:21:52.320,spid57s,"[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga4
2026-09-07 04:21:52.320,spid60s,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,STARTUP,carga4
2026-09-07 04:21:52.320,spid58s,"[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga4
2026-09-07 04:21:52.330,spid57s,Starting up database 'msdb'.,STARTUP,carga4
2026-09-07 04:21:52.330,spid60s,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:21:52.360,spid58s,Starting up database 'SteelNort'.,STARTUP,carga4
2026-09-07 04:21:52.360,spid58s,RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],INFO,carga4
2026-09-07 04:21:52.370,spid58s,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,INFO,carga4
2026-09-07 04:21:52.540,spid58s,Parallel redo is started for database 'SteelNort' with worker pool size [3].,STARTUP,carga4
2026-09-07 04:21:52.600,spid23s,Recovery is writing a checkpoint in database 'msdb' (4). This is an informational message only. No user action is required.,STARTUP,carga4
2026-09-07 04:21:52.750,spid26s,"[2]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga4
2026-09-07 04:21:52.760,spid26s,Starting up database 'tempdb'.,STARTUP,carga4
2026-09-07 04:21:52.930,spid58s,Recovery of database 'SteelNort' (5) is 1% complete (approximately 32 seconds remain). Phase 2 of 3. This is an informational message only. No user action is required.,STARTUP,carga4
2026-09-07 04:21:53.190,spid58s,694 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:21:53.250,spid23s,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:21:53.260,spid23s,Recovery is writing a checkpoint in database 'SteelNort' (5). This is an informational message only. No user action is required.,STARTUP,carga4
2026-09-07 04:21:53.310,spid23s,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO,carga4
2026-09-07 04:21:53.610,spid24s,Using 'dbghelp.dll' version '4.0.5',INFO,carga4
2026-09-07 04:21:53.980,spid26s,The tempdb database has 8 data file(s).,INFO,carga4
2026-09-07 04:21:54.000,spid57s,The Service Broker endpoint is in disabled or stopped state.,INFO,carga4
2026-09-07 04:21:54.000,spid57s,The Database Mirroring endpoint is in disabled or stopped state.,INFO,carga4
2026-09-07 04:21:54.020,spid57s,Service Broker manager has started.,STARTUP,carga4
2026-09-07 04:21:54.020,spid23s,Recovery is complete. This is an informational message only. No user action is required.,STARTUP,carga4
2026-09-07 04:26:22.600,spid71,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:26:22.680,spid71,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR,carga4
2026-09-07 04:28:57.700,spid82,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,INFO,carga4
2026-09-07 04:28:57.780,spid82,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,INFO,carga4
2026-09-07 07:03:22.750,spid39s,[DevOpsSnapshotTelemetryTask] Evaluating the background task.,INFO,carga4
2026-09-11 08:02:29.680,Server,Microsoft SQL Server 2022 (RTM-CU26) (KB5093420) - 16.0.4265.3 (X64) Jul 7 2026 14:37:25 Copyright (C) 2022 Microsoft Corporation Developer Edition (64-bit) on Linux (Ubuntu 22.04.5 LTS) <X64>,INFO,carga5
2026-09-11 08:02:29.680,Server,UTC adjustment: 0:00,INFO,carga5
2026-09-11 08:02:29.680,Server,(c) Microsoft Corporation.,INFO,carga5
2026-09-11 08:02:29.690,Server,All rights reserved.,INFO,carga5
2026-09-11 08:02:29.700,Server,Server process ID is 452.,INFO,carga5
2026-09-11 08:02:29.700,Server,Logging SQL Server messages in file '/var/opt/mssql/log/errorlog'.,ERROR,carga5
2026-09-11 08:02:29.700,Server,Registry startup parameters: -d /var/opt/mssql/data/master.mdf -l /var/opt/mssql/data/mastlog.ldf -e /var/opt/mssql/log/errorlog,ERROR,carga5
2026-09-11 08:02:29.720,Server,"SQL Server detected 1 sockets with 3 cores per socket and 6 logical processors per socket, 6 total logical processors; using 6 logical processors based on SQL Server licensing. This is an informational message; no user action is required.",INFO,carga5
2026-09-11 08:02:29.720,Server,SQL Server is starting at normal priority base (=7). This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:29.730,Server,"Detected 3916 MB of RAM, 2314 MB of available memory, 2314 MB of available page file. This is an informational message; no user action is required.",INFO,carga5
2026-09-11 08:02:29.740,Server,Using conventional memory in the memory manager.,INFO,carga5
2026-09-11 08:02:29.740,Server,Detected pause instruction latency: 140 cycles.,PERFORMANCE,carga5
2026-09-11 08:02:29.740,Server,"SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).",CONFIGURATION,carga5
2026-09-11 08:02:29.750,Server,Page exclusion bitmap is enabled.,INFO,carga5
2026-09-11 08:02:29.850,Server,Buffer pool extension is not supported on Linux platform.,INFO,carga5
2026-09-11 08:02:29.870,Server,Buffer Pool: Allocating 4194304 bytes for 361957 hashPages.,INFO,carga5
2026-09-11 08:02:30.290,Server,Buffer pool extension is already disabled. No action is necessary.,INFO,carga5
2026-09-11 08:02:31.290,Server,Installing Client TLS certificates to the store.,INFO,carga5
2026-09-11 08:02:31.320,Server,CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),INFO,carga5
2026-09-11 08:02:31.430,Server,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,CONFIGURATION,carga5
2026-09-11 08:02:31.470,Server,"Query Store settings initialized with enabled = 1,",CONFIGURATION,carga5
2026-09-11 08:02:31.500,Server,The maximum number of dedicated administrator connections for this instance is '1',INFO,carga5
2026-09-11 08:02:31.510,Server,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,CONFIGURATION,carga5
2026-09-11 08:02:31.530,Server,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:31.590,Server,In-Memory OLTP initialized on lowend machine.,INFO,carga5
2026-09-11 08:02:31.640,Server,CLR version v4.0.30319 loaded.,INFO,carga5
2026-09-11 08:02:31.710,Server,[INFO] Created Extended Events session 'hkenginexesession',INFO,carga5
2026-09-11 08:02:31.720,Server,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,PERFORMANCE,carga5
2026-09-11 08:02:31.750,Server,Total Log Writer threads: 2. This is an informational message; no user action is required.,INFO,carga5
2026-09-11 08:02:31.760,Server,clwb is selected for pmem flush operation.,INFO,carga5
2026-09-11 08:02:31.780,Server,Software Usage Metrics is disabled.,INFO,carga5
2026-09-11 08:02:31.810,spid23s,"[1]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:31.820,spid23s,Starting up database 'master'.,STARTUP,carga5
2026-09-11 08:02:32.050,spid23s,51 transactions rolled forward in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:32.080,spid23s,0 transactions rolled back in database 'master' (1:0). This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:32.090,spid23s,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:32.370,spid23s,"[32762]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:32.380,spid23s,Starting up database 'model_replicatedmaster'.,STARTUP,carga5
2026-09-11 08:02:32.400,spid26s,"[32767]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:32.420,spid26s,Starting up database 'mssqlsystemresource'.,STARTUP,carga5
2026-09-11 08:02:32.440,spid26s,The resource database build version is 16.00.4265. This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:32.520,spid26s,"[3]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:32.520,spid26s,Starting up database 'model'.,STARTUP,carga5
2026-09-11 08:02:32.550,spid23s,Converting database 'model_replicatedmaster' from version 927 to the current version 957.,INFO,carga5
2026-09-11 08:02:32.550,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 927 to version 928.,INFO,carga5
2026-09-11 08:02:32.580,Server,Common language runtime (CLR) functionality initialized.,INFO,carga5
2026-09-11 08:02:32.630,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 928 to version 929.,INFO,carga5
2026-09-11 08:02:32.790,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 929 to version 930.,INFO,carga5
2026-09-11 08:02:32.820,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 930 to version 931.,INFO,carga5
2026-09-11 08:02:32.840,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 931 to version 932.,INFO,carga5
2026-09-11 08:02:32.870,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 932 to version 933.,INFO,carga5
2026-09-11 08:02:32.890,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 933 to version 934.,INFO,carga5
2026-09-11 08:02:32.900,Server,External governance manager initialized,INFO,carga5
2026-09-11 08:02:32.930,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 934 to version 935.,INFO,carga5
2026-09-11 08:02:32.960,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 935 to version 936.,INFO,carga5
2026-09-11 08:02:32.980,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 936 to version 937.,INFO,carga5
2026-09-11 08:02:33.000,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 937 to version 938.,INFO,carga5
2026-09-11 08:02:33.030,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 938 to version 939.,INFO,carga5
2026-09-11 08:02:33.070,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 939 to version 940.,INFO,carga5
2026-09-11 08:02:33.100,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 940 to version 941.,INFO,carga5
2026-09-11 08:02:33.130,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 941 to version 942.,INFO,carga5
2026-09-11 08:02:33.150,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 942 to version 943.,INFO,carga5
2026-09-11 08:02:33.230,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 943 to version 944.,INFO,carga5
2026-09-11 08:02:33.250,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 944 to version 945.,INFO,carga5
2026-09-11 08:02:33.280,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 945 to version 946.,INFO,carga5
2026-09-11 08:02:33.300,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 946 to version 947.,INFO,carga5
2026-09-11 08:02:33.330,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 947 to version 948.,INFO,carga5
2026-09-11 08:02:33.350,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 948 to version 949.,INFO,carga5
2026-09-11 08:02:33.380,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 949 to version 950.,INFO,carga5
2026-09-11 08:02:33.400,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 950 to version 951.,INFO,carga5
2026-09-11 08:02:33.430,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 951 to version 952.,INFO,carga5
2026-09-11 08:02:33.460,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 952 to version 953.,INFO,carga5
2026-09-11 08:02:33.510,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 953 to version 954.,INFO,carga5
2026-09-11 08:02:33.520,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 954 to version 955.,INFO,carga5
2026-09-11 08:02:33.540,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 955 to version 956.,INFO,carga5
2026-09-11 08:02:33.590,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 956 to version 957.,INFO,carga5
2026-09-11 08:02:33.690,spid23s,"[32761]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:33.700,spid23s,Starting up database 'model_msdb'.,STARTUP,carga5
2026-09-11 08:02:33.830,spid23s,Converting database 'model_msdb' from version 927 to the current version 957.,INFO,carga5
2026-09-11 08:02:33.840,spid23s,Database 'model_msdb' running the upgrade step from version 927 to version 928.,INFO,carga5
2026-09-11 08:02:33.880,spid23s,Database 'model_msdb' running the upgrade step from version 928 to version 929.,INFO,carga5
2026-09-11 08:02:33.970,spid23s,Database 'model_msdb' running the upgrade step from version 929 to version 930.,INFO,carga5
2026-09-11 08:02:34.000,spid23s,Database 'model_msdb' running the upgrade step from version 930 to version 931.,INFO,carga5
2026-09-11 08:02:34.040,spid23s,Database 'model_msdb' running the upgrade step from version 931 to version 932.,INFO,carga5
2026-09-11 08:02:34.080,spid23s,Database 'model_msdb' running the upgrade step from version 932 to version 933.,INFO,carga5
2026-09-11 08:02:34.110,spid23s,Database 'model_msdb' running the upgrade step from version 933 to version 934.,INFO,carga5
2026-09-11 08:02:34.120,spid32s,A self-generated certificate was successfully loaded for encryption.,INFO,carga5
2026-09-11 08:02:34.120,spid32s,Server is listening on [ 'any' <ipv6> 1433] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.130,spid32s,Server is listening on [ 'any' <ipv4> 1433] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.130,spid23s,Database 'model_msdb' running the upgrade step from version 934 to version 935.,INFO,carga5
2026-09-11 08:02:34.130,Server,Server is listening on [ ::1 <ipv6> 1434] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.140,Server,Server is listening on [ 127.0.0.1 <ipv4> 1434] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.140,Server,Dedicated admin connection support was established for listening locally on port 1434.,INFO,carga5
2026-09-11 08:02:34.150,spid32s,Server is listening on [ ::1 <ipv6> 1431] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.150,spid32s,Server is listening on [ 127.0.0.1 <ipv4> 1431] accept sockets 1.,INFO,carga5
2026-09-11 08:02:34.150,spid32s,SQL Server is now ready for client connections. This is an informational message; no user action is required.,STARTUP,carga5
2026-09-11 08:02:34.160,spid23s,Database 'model_msdb' running the upgrade step from version 935 to version 936.,INFO,carga5
2026-09-11 08:02:34.180,spid23s,Database 'model_msdb' running the upgrade step from version 936 to version 937.,INFO,carga5
2026-09-11 08:02:34.210,spid23s,Database 'model_msdb' running the upgrade step from version 937 to version 938.,INFO,carga5
2026-09-11 08:02:34.230,spid23s,Database 'model_msdb' running the upgrade step from version 938 to version 939.,INFO,carga5
2026-09-11 08:02:34.260,spid23s,Database 'model_msdb' running the upgrade step from version 939 to version 940.,INFO,carga5
2026-09-11 08:02:34.290,spid23s,Database 'model_msdb' running the upgrade step from version 940 to version 941.,INFO,carga5
2026-09-11 08:02:34.320,spid23s,Database 'model_msdb' running the upgrade step from version 941 to version 942.,INFO,carga5
2026-09-11 08:02:34.340,spid23s,Database 'model_msdb' running the upgrade step from version 942 to version 943.,INFO,carga5
2026-09-11 08:02:34.420,spid23s,Database 'model_msdb' running the upgrade step from version 943 to version 944.,INFO,carga5
2026-09-11 08:02:34.440,spid23s,Database 'model_msdb' running the upgrade step from version 944 to version 945.,INFO,carga5
2026-09-11 08:02:34.500,spid23s,Database 'model_msdb' running the upgrade step from version 945 to version 946.,INFO,carga5
2026-09-11 08:02:34.520,spid23s,Database 'model_msdb' running the upgrade step from version 946 to version 947.,INFO,carga5
2026-09-11 08:02:34.550,spid23s,Database 'model_msdb' running the upgrade step from version 947 to version 948.,INFO,carga5
2026-09-11 08:02:34.580,spid23s,Database 'model_msdb' running the upgrade step from version 948 to version 949.,INFO,carga5
2026-09-11 08:02:34.610,spid23s,Database 'model_msdb' running the upgrade step from version 949 to version 950.,INFO,carga5
2026-09-11 08:02:34.630,spid23s,Database 'model_msdb' running the upgrade step from version 950 to version 951.,INFO,carga5
2026-09-11 08:02:34.690,spid23s,Database 'model_msdb' running the upgrade step from version 951 to version 952.,INFO,carga5
2026-09-11 08:02:34.720,spid23s,Database 'model_msdb' running the upgrade step from version 952 to version 953.,INFO,carga5
2026-09-11 08:02:34.750,spid23s,Database 'model_msdb' running the upgrade step from version 953 to version 954.,INFO,carga5
2026-09-11 08:02:34.770,spid23s,Database 'model_msdb' running the upgrade step from version 954 to version 955.,INFO,carga5
2026-09-11 08:02:34.800,spid23s,Database 'model_msdb' running the upgrade step from version 955 to version 956.,INFO,carga5
2026-09-11 08:02:34.890,spid23s,Database 'model_msdb' running the upgrade step from version 956 to version 957.,INFO,carga5
2026-09-11 08:02:35.050,spid23s,Resource governor reconfiguration succeeded.,CONFIGURATION,carga5
2026-09-11 08:02:35.060,spid23s,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,STARTUP,carga5
2026-09-11 08:02:35.060,spid43s,Attribute synchronization initialized,INFO,carga5
2026-09-11 08:02:35.060,spid23s,SQL Server Audit has started the audits. This is an informational message. No user action is required.,STARTUP,carga5
2026-09-11 08:02:35.060,spid43s,Attribute synchronization manager initialized,INFO,carga5
2026-09-11 08:02:35.270,spid23s,"SQL Trace ID 1 was started by login ""sa"".",STARTUP,carga5
2026-09-11 08:02:35.300,spid23s,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:35.380,spid26s,Clearing tempdb database.,INFO,carga5
2026-09-11 08:02:35.380,spid65s,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:35.380,spid67s,"[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:35.390,spid68s,"[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:35.390,spid65s,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:35.400,spid67s,Starting up database 'msdb'.,STARTUP,carga5
2026-09-11 08:02:35.410,spid68s,Starting up database 'SteelNort'.,STARTUP,carga5
2026-09-11 08:02:35.420,spid68s,RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],INFO,carga5
2026-09-11 08:02:35.420,spid68s,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,INFO,carga5
2026-09-11 08:02:35.550,spid68s,Parallel redo is started for database 'SteelNort' with worker pool size [3].,STARTUP,carga5
2026-09-11 08:02:35.700,spid23s,Recovery is writing a checkpoint in database 'msdb' (4). This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:35.860,spid26s,"[2]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,carga5
2026-09-11 08:02:35.870,spid26s,Starting up database 'tempdb'.,STARTUP,carga5
2026-09-11 08:02:36.800,spid24s,Using 'dbghelp.dll' version '4.0.5',INFO,carga5
2026-09-11 08:02:37.290,spid26s,The tempdb database has 8 data file(s).,INFO,carga5
2026-09-11 08:02:37.320,spid70s,The Service Broker endpoint is in disabled or stopped state.,INFO,carga5
2026-09-11 08:02:37.320,spid70s,The Database Mirroring endpoint is in disabled or stopped state.,INFO,carga5
2026-09-11 08:02:37.360,spid70s,Service Broker manager has started.,STARTUP,carga5
2026-09-11 08:02:38.050,spid68s,Recovery of database 'SteelNort' (5) is 1% complete (approximately 177 seconds remain). Phase 2 of 3. This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:39.190,spid68s,33673 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:39.270,spid68s,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:02:39.280,spid68s,Recovery is writing a checkpoint in database 'SteelNort' (5). This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:02:39.420,spid68s,"Recovery completed for database SteelNort (database ID 5) in 4 second(s) (analysis 2493 ms, redo 1145 ms, undo 54 ms [system undo 0 ms, regular undo 0 ms].) ADR-enabled=0, Is primary=1, OL-Enabled=0. This is an informational message only. No user action is required.",STARTUP,carga5
2026-09-11 08:02:39.430,spid68s,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO,carga5
2026-09-11 08:02:39.450,spid23s,Recovery is complete. This is an informational message only. No user action is required.,STARTUP,carga5
2026-09-11 08:03:22.000,spid78,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO,carga5
2026-09-11 08:03:22.050,spid78,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR,carga5
2026-09-11 08:02:29.680,Server,Microsoft SQL Server 2022 (RTM-CU26) (KB5093420) - 16.0.4265.3 (X64) Jul 7 2026 14:37:25 Copyright (C) 2022 Microsoft Corporation Developer Edition (64-bit) on Linux (Ubuntu 22.04.5 LTS) <X64>,INFO,carga7
2026-09-11 08:02:29.680,Server,UTC adjustment: 0:00,INFO,carga7
2026-09-11 08:02:29.680,Server,(c) Microsoft Corporation.,INFO,carga7
2026-09-11 08:02:29.690,Server,All rights reserved.,INFO,carga7
2026-09-11 08:02:29.700,Server,Server process ID is 452.,INFO,carga7
2026-09-11 08:02:29.700,Server,Logging SQL Server messages in file '/var/opt/mssql/log/errorlog'.,ERROR,carga7
2026-09-11 08:02:29.700,Server,Registry startup parameters: -d /var/opt/mssql/data/master.mdf -l /var/opt/mssql/data/mastlog.ldf -e /var/opt/mssql/log/errorlog,ERROR,carga7
